"Activity" "Subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 30 0.27615441 -0.016494089863871 -0.10373583166129 -0.93221210066129 -0.908598842854839 -0.916830423274194 0.753223845645161 0.0457633768129032 0.073732439083871 -0.993477701451613 -0.981606559032258 -0.976673459032258 0.0792607517903226 0.0084300548433871 0.000364558659193549 -0.931879217258065 -0.921751889919355 -0.953724267419355 -0.0275692074354839 -0.0753180848064516 0.0879208323064516 -0.945479613709677 -0.938002129483871 -0.931874305483871 -0.0855530126629032 -0.0463351922903226 -0.0590137963048387 -0.951463239354839 -0.963634653709677 -0.949092693709677 -0.915107759048387 -0.920413141419355 -0.915107759048387 -0.920413141419355 -0.934304120870968 -0.927437618064516 -0.920192684048387 -0.926013331451613 -0.958122221290323 -0.960194439677419 -0.934840831709677 -0.91135473966129 -0.930344920129032 -0.931637720564516 -0.912454072967742 -0.91614843516129 -0.934594950177419 -0.926465736370968 -0.948638765806452 -0.93513119983871 -0.9220819765 -0.957427293225806 -0.935132303064516 -0.943891987419355 -0.930153465645161 -0.949302773387097 -0.935609852258064 -0.938894665 -0.918947041129032 -0.933430063709677 -0.924520201774194 -0.930926218225806 -0.938034098064516 -0.932081113064516 -0.960079525806452 -0.962829755
"SITTING" 1 0.276264988510638 -0.0170466904106383 -0.107000045468085 -0.961163772553192 -0.92660245487234 -0.941479003617021 0.781930154234043 0.0557952403191489 0.115182489819149 -0.995219510425532 -0.989359777234043 -0.980716635106383 0.0667417316170213 0.00538126574021277 0.0100423196425532 -0.959765316382979 -0.940545584829787 -0.96916846106383 -0.0282093147808511 -0.0647302994765957 0.0813440635702128 -0.946506705319149 -0.949500946170213 -0.950771234893617 -0.101068227155319 -0.0345598404255319 -0.0427869200744681 -0.951817904255319 -0.970142117659574 -0.966791722765957 -0.944146397234043 -0.950513596808511 -0.944146397234043 -0.950513596808511 -0.95595433212766 -0.956561566382979 -0.935020314978723 -0.934724731680851 -0.964835026595745 -0.966546522340425 -0.960654307446808 -0.931345634787234 -0.950710305319149 -0.96154843212766 -0.928032481042553 -0.940466878085106 -0.963012279148936 -0.943180580787234 -0.965059845531915 -0.959979575106383 -0.941814598787234 -0.971911652978723 -0.940828634680851 -0.954889060085106 -0.95192264212766 -0.948706803404255 -0.946878924042553 -0.954935090212766 -0.949180865106383 -0.958364946170213 -0.954401694042553 -0.958538985531915 -0.943879728844681 -0.940523256382979 -0.966424518297872 -0.968719548297872
"SITTING" 2 0.276347270217391 -0.0168673701915217 -0.110059733108696 -0.945774688217391 -0.914340497391304 -0.92698208223913 0.589336390652174 0.118725107434783 0.135445288795652 -0.995024412608696 -0.990392269130435 -0.982611996304348 0.0822169534413043 0.0196101829434783 0.0012006004873913 -0.944196798826087 -0.92464569326087 -0.953446470217391 -0.0265191623695652 -0.0778121196891304 0.083979770673913 -0.947522739782609 -0.944405449934783 -0.938175445434783 -0.08692210885 -0.0379057935217391 -0.0525903958478261 -0.955012528043478 -0.968988310217391 -0.952153390434783 -0.928185118913043 -0.936122810217391 -0.928185118913043 -0.936122810217391 -0.940166297456522 -0.937613442195652 -0.933057773478261 -0.937732287173913 -0.962899872391304 -0.965456741521739 -0.946849141291304 -0.919517449565217 -0.938539405 -0.945462148456522 -0.916417950608696 -0.925923784358696 -0.946675084652174 -0.929483015652174 -0.95004012326087 -0.946571822847826 -0.924522417365217 -0.955364032826087 -0.941539553043478 -0.95304665173913 -0.937389910326087 -0.950206738913044 -0.9403151775 -0.944178850217391 -0.934995449782609 -0.946284990652174 -0.93935201723913 -0.934816783434783 -0.949026125869565 -0.941607893478261 -0.968087303478261 -0.964670274347826
"SITTING" 3 0.276455009615385 -0.0166447045153846 -0.107809144673077 -0.941544705384615 -0.909447316538462 -0.924583631153846 0.722975347884615 0.00542766074615385 0.126775799301923 -0.994234331346154 -0.988122560769231 -0.976138267692308 0.0789756459807692 0.00741601463521538 -0.00850971442365385 -0.941124545961538 -0.930635371307692 -0.951909653134615 -0.0207862929646154 -0.0773036909423077 0.0849380262865385 -0.941457421153846 -0.931887912884615 -0.936906984807692 -0.100612712384615 -0.0420126641730769 -0.0593551346730769 -0.949497964230769 -0.949067695576923 -0.953574394038462 -0.925842195865385 -0.926532784038462 -0.925842195865385 -0.926532784038462 -0.940664615884615 -0.933096105634615 -0.922563324615385 -0.9212911225 -0.951657334173077 -0.944635595961538 -0.943610497307692 -0.9162981525 -0.936552233423077 -0.941079102730769 -0.911112769826923 -0.923494115576923 -0.944516705769231 -0.934914955769231 -0.950512484673077 -0.942961518384615 -0.930772719488462 -0.952138897884615 -0.935937446346154 -0.938999475961538 -0.936050769807692 -0.943795295 -0.928526544615385 -0.943016984038462 -0.925410465576923 -0.938064797307692 -0.930131424192308 -0.936194192980769 -0.932097495384615 -0.928012542730769 -0.947713477115385 -0.9444031825
"SITTING" 4 0.2765509846 -0.016508635838 -0.1088172153 -0.9931610794 -0.9713440476 -0.9721997756 0.7442544618 0.06032883434 0.059817022484 -0.9965257116 -0.99189111 -0.9837861148 0.0759830953 0.00985437134238 0.003337813968724 -0.9909417068 -0.9813853138 -0.9875444 -0.02536874388 -0.07017465814 0.08645623246 -0.9762876716 -0.9796774818 -0.97930982 -0.09906830866 -0.03995748246 -0.05732028098 -0.9843829402 -0.9909047278 -0.9889089466 -0.9827893622 -0.9796368058 -0.9827893622 -0.9796368058 -0.9884953914 -0.9871062786 -0.9750382432 -0.9674622806 -0.9904112166 -0.9886339942 -0.9918535766 -0.9746453264 -0.9796495878 -0.9937728836 -0.970764179 -0.9699479282 -0.9910818664 -0.981648622 -0.9854274178 -0.9916053058 -0.9824501662 -0.9882602042 -0.9758876944 -0.982746965 -0.9791247524 -0.9768040888 -0.9781191742 -0.9812087824 -0.9819621046 -0.9807972206 -0.986617602 -0.9865855282 -0.9758695116 -0.967702073 -0.9893291894 -0.9883254646
"SITTING" 5 0.276654537045455 -0.0175339608545455 -0.104238290454545 -0.881069811931818 -0.900106370272727 -0.901055715545454 0.646645296477273 0.104975109977273 0.195065618581818 -0.992363601818182 -0.985862858863636 -0.978020606590909 0.0699363268636364 0.00521816215227273 0.0154528988499091 -0.894736757863636 -0.911302816136364 -0.933603708636364 -0.0155708325681818 -0.0768599794318182 0.0758809675727273 -0.930585148636364 -0.924489727954545 -0.926859435909091 -0.0910664166136364 -0.0516776317954545 -0.0610346632954545 -0.934972799318182 -0.939219376363636 -0.930274695227273 -0.881247722954545 -0.87086352 -0.881247722954545 -0.87086352 -0.908071187090909 -0.893811220795454 -0.911349571409091 -0.913846897272727 -0.938472575 -0.934704234772727 -0.893880800568182 -0.898744599 -0.909685727727273 -0.87662122025 -0.9066401502 -0.903489408477273 -0.902057685022727 -0.913465062772727 -0.9271886 -0.896514843990909 -0.915204828727273 -0.938732058863636 -0.914942487954545 -0.922193915454545 -0.916369591136364 -0.935652249318182 -0.926859242272727 -0.937436441818182 -0.873163348545455 -0.88897293425 -0.890574760545455 -0.898330040231818 -0.918102152272727 -0.926438293636364 -0.936314503181818 -0.937648165454545
"SITTING" 6 0.276748466545455 -0.0249495850381818 -0.109340485636364 -0.960568238 -0.931254291745455 -0.936193533272727 0.675800479454545 0.132400712005455 0.103367825901818 -0.994265924363636 -0.973924286 -0.979001584363636 0.0834469629090909 0.00216517064963636 -0.00423843703654545 -0.956291952181818 -0.943532089090909 -0.967556570545455 -0.0204872904636364 -0.0869877356545455 0.0851872231272727 -0.968572002909091 -0.956353615127273 -0.951763677454545 -0.0988134891818182 -0.0472839486181818 -0.0487442808545455 -0.970859605090909 -0.973654754909091 -0.963861359690909 -0.936837356363636 -0.943502222181818 -0.936837356363636 -0.943502222181818 -0.955567945818182 -0.952624021818182 -0.949142619090909 -0.953074599090909 -0.971554577818182 -0.972996348363636 -0.962249715109091 -0.935316271127273 -0.949224585727273 -0.960180663272727 -0.932935026290909 -0.933645640545455 -0.959495275363636 -0.944841772363636 -0.964570545818182 -0.95690258 -0.946117779818182 -0.969067285090909 -0.962571412909091 -0.960024859527273 -0.946116995454545 -0.970592706909091 -0.954748548127273 -0.958359853254545 -0.944472901454545 -0.951668556 -0.951458643818182 -0.953458257818182 -0.958999198727273 -0.957446811090909 -0.972187084909091 -0.975962894363636
"SITTING" 7 0.276861138125 -0.01573149643125 -0.107977111645833 -0.954652115208333 -0.927072415291667 -0.947371555625 0.59614296925 0.113707770416667 0.20421898744375 -0.9943011525 -0.98377273375 -0.985240379583333 0.0805490124375 0.0147026211025 0.000132564608895834 -0.9578106445625 -0.950930415833333 -0.971775349375 -0.0216224345 -0.0758809990833333 0.0833198983958333 -0.965742311458333 -0.958779997083333 -0.955904382291667 -0.103913444645833 -0.0405284109520833 -0.0502315385833333 -0.970890974583333 -0.975778727916667 -0.962501479604167 -0.943945703479167 -0.938113180833333 -0.943945703479167 -0.938113180833333 -0.960378536666667 -0.95385472625 -0.949115665833333 -0.94867877375 -0.973648698125 -0.971386824791667 -0.957783760104167 -0.934247029104167 -0.95780723125 -0.953753767708333 -0.92745485625 -0.945381828541667 -0.959192078958333 -0.95284313375 -0.969087307291667 -0.960286760416667 -0.952526739583333 -0.973071767708333 -0.959999719583333 -0.964206094166667 -0.954270373958333 -0.967856964791667 -0.956150497291667 -0.960468396458333 -0.942173586729167 -0.944955386166667 -0.954176713958333 -0.952494759270833 -0.956323134166667 -0.952786990208333 -0.972377570208333 -0.971751022916667
"SITTING" 8 0.276947795217391 -0.0169238335717391 -0.110073030913043 -0.975300655869565 -0.946994516304348 -0.962252921521739 0.802792092391304 0.00524204476739131 0.148653548176087 -0.996508043695652 -0.990199441521739 -0.985274989130435 0.0703875359782609 0.00770200091480435 -0.0102253463765217 -0.971131973913044 -0.954798145282609 -0.97695642673913 -0.03003756465 -0.0785953223478261 0.0910729697173913 -0.970243105434783 -0.964636986934783 -0.970066636304348 -0.090729655 -0.0453164341956522 -0.0523371168043478 -0.968952555 -0.980206440217391 -0.976625080869565 -0.963902055 -0.964760456956522 -0.963902055 -0.964760456956522 -0.968401513043478 -0.966797036956522 -0.961645303043478 -0.95738773326087 -0.978039989130435 -0.977543240434783 -0.974144415434783 -0.948036593478261 -0.966610505434783 -0.975986945652174 -0.9489179295 -0.961998344565217 -0.972399119347826 -0.9573188495 -0.974129272391304 -0.972379363913043 -0.955231783043478 -0.978315811521739 -0.963505587173913 -0.96872018826087 -0.967194845217391 -0.972471646304348 -0.962639229043478 -0.97375776826087 -0.963734722173913 -0.970128022391304 -0.964097772282609 -0.969643812391304 -0.965390796304348 -0.95942055826087 -0.97870617673913 -0.977383339347826
"SITTING" 9 0.2770548508 -0.0159159892452 -0.10850470546 -0.9084577298 -0.8768616258 -0.8951484431 0.69792600814 0.1031996435 0.0650117229236 -0.9938506716 -0.9816492592 -0.9758199078 0.084654960004 0.000716681563600001 0.0007570011762 -0.913364221 -0.9048551634 -0.9332328602 -0.023487084578 -0.072834313302 0.096501797374 -0.9211359868 -0.9227713285 -0.912099874 -0.11362443358 -0.04668440016 -0.053364952674 -0.9303787407 -0.9490369912 -0.939095135 -0.88995925068 -0.89617358312 -0.88995925068 -0.89617358312 -0.9144408126 -0.90563603812 -0.89545967156 -0.9035152048 -0.9421478618 -0.9478905676 -0.910896591 -0.8827943861 -0.9072550672 -0.9079042187 -0.881156032 -0.89652574934 -0.9149306094 -0.9065145572 -0.9240100242 -0.9196638636 -0.9098419318 -0.9412820154 -0.9075553122 -0.926618593 -0.908722767236 -0.9257023704 -0.9216267726 -0.921477645 -0.893187990546 -0.913731056 -0.9017306948 -0.91078756762 -0.91931274412 -0.910264458 -0.9478084758 -0.9517857844
"SITTING" 10 0.277150436851852 -0.0160642391338889 -0.110758755981481 -0.968867817777778 -0.929870157592593 -0.93821948462963 0.723457505851852 0.110447958107407 0.145121716111111 -0.995114422222222 -0.985838475185185 -0.981467785185185 0.0757556433148148 0.00701040749351852 -0.00265293773981481 -0.966258260555556 -0.952056638333333 -0.967896613703704 -0.0283541455 -0.078441027962963 0.0929380490555556 -0.956298602407407 -0.955973982777778 -0.952843243333333 -0.0937393827222222 -0.0371744095777778 -0.0585026671666667 -0.968036100925926 -0.973670980925926 -0.971784542592593 -0.949596240740741 -0.946746014444444 -0.949596240740741 -0.946746014444444 -0.962092110740741 -0.961886318703704 -0.947911042592593 -0.940885784444444 -0.972984831481482 -0.973189620555556 -0.96877548 -0.936096625740741 -0.948635777037037 -0.969053070185185 -0.930621691296296 -0.936794858888889 -0.968245428888889 -0.954322995185185 -0.964850092407407 -0.967223797407407 -0.952980966666667 -0.96953085962963 -0.952000019814815 -0.959197833333333 -0.954046344444444 -0.957985440555556 -0.954730794814815 -0.956744396851852 -0.949895232222222 -0.95280900537037 -0.961689880740741 -0.961381741851852 -0.951230868703704 -0.944686293518519 -0.973807216111111 -0.974077360185185
"SITTING" 11 0.277249430188679 -0.0155170876981132 -0.108457925075472 -0.976459129264151 -0.960109495471698 -0.96408941509434 0.632277151132075 0.120245322566038 0.134966079811321 -0.996108832641509 -0.986948546037736 -0.982417448301887 0.0752285181509434 0.0120027820116981 -0.00189121174679245 -0.978736087169811 -0.972002659622642 -0.975866247169811 -0.0170062296226415 -0.0796295337358491 0.0866002530754717 -0.97121481245283 -0.975814608679245 -0.974145601509434 -0.0965016382641509 -0.0391009427924528 -0.0546908020566038 -0.980188252830189 -0.984297757924528 -0.982576044339623 -0.967876164660377 -0.966502902471698 -0.967876164660377 -0.966502902471698 -0.976121986792453 -0.975286163207547 -0.962970161886792 -0.964243900943396 -0.98423400490566 -0.98334788509434 -0.978774199245283 -0.963602683773585 -0.967887625264151 -0.975737701471698 -0.960087155849057 -0.964283725849057 -0.979736989056604 -0.973008325849057 -0.972472360566038 -0.979554851320755 -0.972873504150943 -0.977877343018868 -0.969679212264151 -0.977767872075472 -0.974824791320755 -0.972233258867925 -0.975023099811321 -0.976308467358491 -0.967526477784906 -0.970304373773585 -0.974986748867924 -0.974655011924528 -0.971817600377359 -0.965817764528302 -0.984360883773585 -0.982954376037736
"SITTING" 12 0.27734851745098 -0.0159171514117647 -0.108773186980392 -0.992201039019608 -0.971578048235294 -0.973159400784314 0.653133201764706 0.0996682159980392 0.136931230798039 -0.995687690392157 -0.991115721372549 -0.982901374313725 0.0745101575882353 0.00949364558627451 0.00263128199745098 -0.989957663137255 -0.979313799607843 -0.98850564372549 -0.0291614463666667 -0.0762060515098039 0.0810569411764706 -0.981740046666667 -0.978625434901961 -0.98111198 -0.0990295774117647 -0.040033833884902 -0.0521996179837255 -0.988235855686274 -0.990902034313725 -0.989799349411765 -0.982571639803922 -0.978747268039216 -0.982571639803922 -0.978747268039216 -0.987962482941177 -0.985908911764706 -0.975154704705882 -0.969057109607843 -0.991321508627451 -0.989988173333333 -0.991086035490196 -0.973265935882353 -0.979557224901961 -0.992725643921569 -0.971758732941176 -0.971196405098039 -0.990201841568627 -0.979350580392157 -0.986468946666667 -0.990581809803922 -0.980867639019608 -0.989140093333333 -0.978965872941176 -0.982393617843137 -0.98185324372549 -0.982686238235294 -0.97679312254902 -0.982609295686275 -0.980596239215686 -0.980316141568627 -0.985254763137255 -0.985642779215686 -0.976430739803922 -0.969635945294118 -0.990510229411765 -0.989784096470588
"SITTING" 13 0.277438775306122 -0.0181466879122449 -0.107698698959184 -0.994253952653061 -0.974882991428571 -0.975145738571429 0.723871887755102 0.0780400700387755 0.146929196665306 -0.996461263673469 -0.986836958367347 -0.977442888979592 0.0761502763469388 0.0114015539904082 -0.00222989666653061 -0.991607088163265 -0.982937571836735 -0.98996868244898 -0.0276995202204082 -0.0803711291020408 0.0904082692040816 -0.978106110612245 -0.985702834081633 -0.980124724489796 -0.0963255650204082 -0.0409786448571429 -0.0541360038367347 -0.988639509591837 -0.992672153469388 -0.991015266734694 -0.982761463061224 -0.982427528979592 -0.982761463061224 -0.982427528979592 -0.989671870816327 -0.989562640816326 -0.97373336877551 -0.971934303469388 -0.992395886326531 -0.991257600408163 -0.993277162653061 -0.97670798 -0.981858820612245 -0.994731216938776 -0.974652273061224 -0.97279287244898 -0.991875214489796 -0.982901657755102 -0.988213924489796 -0.992046645510204 -0.984271696938775 -0.990300998979592 -0.979423376734694 -0.987342135102041 -0.981755108367347 -0.978227942244898 -0.98487900122449 -0.981470886938775 -0.984988622040816 -0.982958770408163 -0.989046543469388 -0.989012338367347 -0.981223140408163 -0.971574169591837 -0.991593336326531 -0.99112093
"SITTING" 14 0.27752384462963 -0.0165882542166667 -0.106637252574074 -0.978941374074074 -0.957531020740741 -0.970516029444444 0.714302047037037 0.067041487 0.165131319003704 -0.994596262777778 -0.98658945 -0.985032388148148 0.0841969686481481 0.00339824419722222 0.000738683034259259 -0.980417438888889 -0.96970102962963 -0.98641255037037 -0.03084262991 -0.071765927 0.0881862448518518 -0.97576776462963 -0.977000610185185 -0.975988211481482 -0.0970922902962963 -0.0417327882037037 -0.0529696264074074 -0.981222273518519 -0.990523338148148 -0.985238957407407 -0.969542215 -0.970991283518518 -0.969542215 -0.970991283518518 -0.979351207222222 -0.978038846851852 -0.970595970555556 -0.973497172962963 -0.98764124 -0.988851953148148 -0.978656680555556 -0.961410954814815 -0.977598377592593 -0.979196302962963 -0.957642468333333 -0.968376065185185 -0.981382953148148 -0.969506951851852 -0.984157593888889 -0.981113168703704 -0.972242724444444 -0.987257644074074 -0.973448498148148 -0.982031045925926 -0.975101824444444 -0.976640645185185 -0.974552968148148 -0.978482224074074 -0.973998932407407 -0.973085518888889 -0.976756423703704 -0.978653442037037 -0.978451648148148 -0.974724421851852 -0.988655473518519 -0.989739954814815
"SITTING" 15 0.277634557118644 -0.0166196404152542 -0.105092820271186 -0.919354128779661 -0.89457652138983 -0.919395050677966 0.701797502745763 0.105032773979661 0.139476819708475 -0.994488520508475 -0.983576727118644 -0.978249834237288 0.0801769693559322 -0.00460511335122034 -0.00315339183372881 -0.925910457915254 -0.913235489372881 -0.951305193728814 -0.0347447587161017 -0.0683002303389831 0.0865993655576271 -0.933648088135593 -0.935829261813559 -0.925377801508475 -0.0923043302372881 -0.0490901509322034 -0.0486538826372881 -0.940320867033898 -0.958526751355932 -0.944253828135593 -0.908251464033898 -0.906122608610169 -0.908251464033898 -0.906122608610169 -0.930066435762712 -0.917349156983051 -0.912933719542373 -0.921590932881356 -0.952718247118644 -0.952388561864407 -0.922493355305085 -0.898739167881356 -0.931464297966102 -0.918469746023729 -0.898583535101695 -0.918817439152542 -0.927535597033898 -0.917788163491525 -0.947526738644068 -0.930964759864407 -0.914265436508475 -0.953664125932203 -0.925902675762712 -0.939646947627119 -0.920268741254237 -0.936604745762712 -0.934786471525424 -0.934102144745763 -0.907276544067797 -0.91947907979661 -0.917818548288136 -0.916438225898305 -0.933001895423729 -0.927774849322034 -0.953260328644068 -0.954372692033898
"SITTING" 16 0.277751272898551 -0.0163348851521739 -0.106724212768116 -0.942454722028986 -0.901350453942029 -0.912744905231884 0.723650744347826 0.0771224291913044 0.131703359128986 -0.994897333623188 -0.988366222028985 -0.983427095072464 0.0787947747246377 0.0107181895611594 0.00381120422137681 -0.945454322028985 -0.927628056215942 -0.953434095507246 -0.0328559883333333 -0.0722492505898551 0.0923172189855073 -0.943443432173913 -0.923470056 -0.934252816666667 -0.0951899551594203 -0.0418702618550725 -0.0553498220043478 -0.948403985072464 -0.957366562318841 -0.956156599275362 -0.920264336768116 -0.932059693913043 -0.920264336768116 -0.932059693913043 -0.940121808130435 -0.941845966956522 -0.919251805115942 -0.925951686231884 -0.955296396521739 -0.957553374492754 -0.946874928405797 -0.912090205971015 -0.932134793333333 -0.940959238405797 -0.901635008218841 -0.90938005914058 -0.948899811449275 -0.929110490289855 -0.948827189130435 -0.946930516811594 -0.931330810811594 -0.956903780144927 -0.936383010724638 -0.936981969086957 -0.936124732318841 -0.946205476376812 -0.917491687604348 -0.939706129710145 -0.933213992318841 -0.941337144637681 -0.941293585507246 -0.94178402942029 -0.93713350057971 -0.931310054782609 -0.957911127826087 -0.959820335217391
"SITTING" 17 0.27787879515625 -0.0202404913360937 -0.106655636265625 -0.9595513584375 -0.921281740453125 -0.93738499984375 0.613129746640625 0.135955083639063 0.154034746215625 -0.99058306984375 -0.98157987234375 -0.97406025484375 0.079670384703125 0.0108936599598437 -0.00107156702984375 -0.96060702671875 -0.94701248140625 -0.96730225171875 -0.02491769828125 -0.082801183390625 0.094692362828125 -0.953797053640625 -0.962052378125 -0.94148996296875 -0.09407555615625 -0.0392368050390625 -0.05918787221875 -0.96806234625 -0.97707980578125 -0.9690065171875 -0.94131469546875 -0.94132416234375 -0.94131469546875 -0.94132416234375 -0.95868901 -0.9550184453125 -0.940811875625 -0.94589285546875 -0.97429957890625 -0.97496540890625 -0.95838792109375 -0.93077424628125 -0.9482075078125 -0.96022332296875 -0.9213095555 -0.9361579496875 -0.96115143484375 -0.94881601328125 -0.96374535234375 -0.96366615984375 -0.94875161765625 -0.96942184484375 -0.9522627209375 -0.96375232046875 -0.9472897240625 -0.9549554430625 -0.9614730465625 -0.945214551046875 -0.94187973578125 -0.949682335 -0.95408123390625 -0.95550101390625 -0.95691078515625 -0.9481699928125 -0.97511995796875 -0.976263760625
"SITTING" 18 0.2779871 -0.0166106020192982 -0.110321906035088 -0.99196475877193 -0.963095075789474 -0.969469760526316 0.721387236491228 0.0839383698982456 0.160142966884211 -0.994748611403509 -0.983812678421053 -0.978897415964912 0.0763287980350877 0.00949156855978947 -0.00170978461280702 -0.990100418947368 -0.978066583859649 -0.987505636315789 -0.0276946247894737 -0.0804610591578947 0.0770024610701754 -0.969565858421053 -0.979633678245614 -0.974016350350877 -0.0923653677192982 -0.0408006358596491 -0.0533038074087719 -0.986028843508772 -0.991465351403509 -0.986294026842105 -0.978346676842105 -0.975687318245614 -0.978346676842105 -0.975687318245614 -0.986572381052632 -0.986203981052632 -0.961630995964912 -0.960362821578947 -0.990153498421053 -0.989190348947368 -0.991029241403509 -0.968680247017544 -0.97722739122807 -0.992487924210526 -0.962159569122807 -0.967228215263158 -0.990067974210526 -0.978372541929825 -0.985351916842105 -0.991053479649123 -0.979330901052632 -0.98826960877193 -0.971882373157895 -0.983924216666667 -0.975138136842105 -0.969683910526316 -0.977620652280702 -0.976036659298246 -0.979075741578947 -0.977079934736842 -0.98531865122807 -0.986295500350877 -0.973293146666667 -0.959673624561403 -0.989872182280702 -0.988797839298246
"SITTING" 19 0.278099826027397 -0.0159151857260274 -0.108273815835616 -0.929548684369863 -0.89259843290411 -0.922330077986301 0.589578016342466 0.0947503745913699 0.120924904239726 -0.992493014794521 -0.987429380410959 -0.980973365068493 0.0832660996438356 0.00963710029534247 -0.000929141503013699 -0.932132906986301 -0.922344117260274 -0.950580070520548 -0.035866926930137 -0.0712003127808219 0.0878679116410959 -0.929945133178082 -0.929388620136986 -0.930333828356164 -0.104500650027397 -0.031827847109589 -0.0535981732739726 -0.947756995616438 -0.959001794561644 -0.949920995753425 -0.913928250876712 -0.92207792860274 -0.913928250876712 -0.92207792860274 -0.933096487534247 -0.928399980410959 -0.913578117561644 -0.914004498219178 -0.955606956849315 -0.957199698082192 -0.93056878760274 -0.902610351342603 -0.931258723794521 -0.92939765060274 -0.893896665712329 -0.923312260821918 -0.934115203561644 -0.925133046849315 -0.944619096315068 -0.936314373547945 -0.924873417945206 -0.95532793479452 -0.924966047972603 -0.937496382876712 -0.929206754332877 -0.932565164931507 -0.925904639767123 -0.937239009863014 -0.919678351643836 -0.935041825068493 -0.926058647123288 -0.931151644246575 -0.93169227 -0.918680412876712 -0.957181865205479 -0.960422676438356
"SITTING" 20 0.278248565454545 -0.0180479854030303 -0.111275933121212 -0.955632039242424 -0.916164793757576 -0.939513915454545 0.702904748636364 0.0637711386628788 0.128165801261667 -0.996013238030303 -0.988525881363636 -0.982972154090909 0.078525573030303 0.01777813405 0.00290094280015152 -0.947465485 -0.92903308720303 -0.963418134393939 -0.0274272981175758 -0.0777461263636364 0.0871415741515151 -0.94438031969697 -0.958765564393939 -0.952528762575758 -0.0977117567727273 -0.0383477494621212 -0.0538040456969697 -0.95109818530303 -0.972363037575758 -0.965280429242424 -0.937617791212121 -0.946304259393939 -0.937617791212121 -0.946304259393939 -0.945443870909091 -0.943318389242424 -0.938433706818182 -0.939926679090909 -0.966203279242424 -0.967373272727273 -0.95298785 -0.920948975119697 -0.949121291363636 -0.956820473181818 -0.918199512863636 -0.938754652272727 -0.950698627878788 -0.934613099545455 -0.960375176818182 -0.948844311515151 -0.927874135166667 -0.964985054090909 -0.936875256363636 -0.961470774393939 -0.952111504242424 -0.947239694848485 -0.957708324393939 -0.957010977727273 -0.944821058787879 -0.954960718333333 -0.943507619545455 -0.942348103030303 -0.951952598939394 -0.943627893787879 -0.96792488969697 -0.968921233484848
